order_id,product_id,product_name,category,price,quantity,order_date,customer_id,customer_location,total_sales,year,week,day_of_week,month
225,105,Tablet,Accessories,731.98,2,2023-04-22 01:30:00,1351,Nottingham,1463.96,2023,16,Saturday,2023-04
226,101,Headphones,Electronics,518.69,6,2023-01-28 18:39:00,1328,Manchester,3112.1400000000003,2023,4,Saturday,2023-01
227,109,Camera,Accessories,1275.68,3,2023-11-11 22:16:00,1766,Manchester,3827.04,2023,45,Saturday,2023-11
228,105,Mouse,Appliances,633.33,3,2023-08-13 01:09:00,1521,London,1899.9900000000002,2023,32,Sunday,2023-08
229,106,Monitor,Accessories,1806.45,2,2023-11-24 08:01:00,1979,Liverpool,3612.9,2023,47,Friday,2023-11
230,108,Tablet,Appliances,1357.91,1,2023-02-28 21:20:00,1121,Sheffield,1357.91,2023,9,Tuesday,2023-02
231,105,Headphones,Accessories,1718.41,9,2023-12-13 19:25:00,1359,Sheffield,15465.69,2023,50,Wednesday,2023-12
232,106,Printer,Accessories,360.73,6,2023-11-10 19:17:00,1859,Manchester,2164.38,2023,45,Friday,2023-11
233,106,Tablet,Electronics,238.06,2,2023-10-22 05:15:00,1352,Nottingham,476.12,2023,42,Sunday,2023-10
234,107,Printer,Electronics,1183.11,4,2023-01-22 03:25:00,1110,Nottingham,4732.44,2023,3,Sunday,2023-01
235,104,Headphones,Appliances,888.06,6,2023-11-27 18:24:00,1223,Oxford,5328.36,2023,48,Monday,2023-11
236,102,Printer,Electronics,1296.97,3,2023-02-26 03:02:00,1392,Leeds,3890.91,2023,8,Sunday,2023-02
237,109,Mouse,Electronics,1094.65,5,2023-05-16 13:49:00,1376,Leeds,5473.25,2023,20,Tuesday,2023-05
238,108,Laptop,Electronics,643.89,5,2023-11-08 07:17:00,1697,Leeds,3219.45,2023,45,Wednesday,2023-11
239,106,Headphones,Appliances,794.27,3,2023-03-14 15:32:00,1404,Oxford,2382.81,2023,11,Tuesday,2023-03
240,104,Keyboard,Appliances,1228.77,6,2023-01-25 00:08:00,1582,Leeds,7372.62,2023,4,Wednesday,2023-01
241,104,Headphones,Accessories,1053.03,4,2023-07-07 03:47:00,1535,Manchester,4212.12,2023,27,Friday,2023-07
242,103,Keyboard,Appliances,1219.08,4,2023-10-21 12:27:00,1877,Birmingham,4876.32,2023,42,Saturday,2023-10
243,104,Laptop,Electronics,133.68,6,2023-05-03 00:46:00,1739,Sheffield,802.08,2023,18,Wednesday,2023-05
244,104,Keyboard,Appliances,1437.31,6,2023-09-09 09:18:00,1475,Leicester,8623.86,2023,36,Saturday,2023-09
245,106,Camera,Electronics,1894.19,8,2023-01-22 15:27:00,1601,Liverpool,15153.52,2023,3,Sunday,2023-01
246,103,Keyboard,Accessories,379.96,2,2023-04-26 17:37:00,1253,Bristol,759.92,2023,17,Wednesday,2023-04
247,103,Laptop,Electronics,561.69,5,2023-02-28 09:29:00,1348,Liverpool,2808.4500000000003,2023,9,Tuesday,2023-02
248,105,Monitor,Accessories,965.89,4,2023-10-19 02:55:00,1601,Leeds,3863.56,2023,42,Thursday,2023-10
249,109,Monitor,Electronics,123.48,5,2023-12-18 15:39:00,1547,Liverpool,617.4,2023,51,Monday,2023-12
250,103,Camera,Accessories,149.6,5,2023-09-12 06:46:00,1631,Oxford,748.0,2023,37,Tuesday,2023-09
251,104,Headphones,Appliances,572.95,7,2023-03-09 04:44:00,1595,Manchester,4010.6500000000005,2023,10,Thursday,2023-03
252,101,Camera,Accessories,1749.28,4,2023-01-13 08:33:00,1638,Manchester,6997.12,2023,2,Friday,2023-01
253,109,Tablet,Accessories,1477.35,7,2023-12-11 13:59:00,1020,Manchester,10341.449999999999,2023,50,Monday,2023-12
254,108,Keyboard,Appliances,313.94,4,2023-03-27 18:28:00,1370,Leicester,1255.76,2023,13,Monday,2023-03
255,106,Camera,Electronics,1983.7,3,2023-04-01 07:50:00,1592,Nottingham,5951.1,2023,13,Saturday,2023-04
256,109,Camera,Accessories,256.15,8,2023-07-15 08:58:00,1176,London,2049.2,2023,28,Saturday,2023-07
257,102,Smartphone,Electronics,1199.76,4,2023-09-28 08:52:00,1065,Oxford,4799.04,2023,39,Thursday,2023-09
258,107,Smartphone,Appliances,927.09,7,2023-10-10 13:00:00,1935,Bristol,6489.63,2023,41,Tuesday,2023-10
259,108,Headphones,Electronics,1610.09,3,2023-10-23 01:09:00,1078,Bristol,4830.2699999999995,2023,43,Monday,2023-10
260,109,Headphones,Accessories,331.69,3,2023-11-09 22:36:00,1795,Oxford,995.0699999999999,2023,45,Thursday,2023-11
261,104,Laptop,Accessories,1130.71,4,2023-11-05 19:05:00,1678,Leeds,4522.84,2023,44,Sunday,2023-11
262,108,Headphones,Electronics,904.98,3,2023-12-28 22:58:00,1163,Liverpool,2714.94,2023,52,Thursday,2023-12
263,102,Monitor,Accessories,1314.5,6,2023-07-28 22:15:00,1267,Manchester,7887.0,2023,30,Friday,2023-07
264,108,Smartphone,Electronics,670.3,4,2023-05-27 17:05:00,1219,London,2681.2,2023,21,Saturday,2023-05
265,106,Smartphone,Appliances,84.93,6,2023-01-29 05:01:00,1543,Leicester,509.58000000000004,2023,4,Sunday,2023-01
266,101,Camera,Electronics,1611.97,6,2023-09-13 19:11:00,1532,Manchester,9671.82,2023,37,Wednesday,2023-09
267,109,Laptop,Electronics,361.9,2,2023-10-07 03:00:00,1195,Leicester,723.8,2023,40,Saturday,2023-10
268,105,Laptop,Electronics,1601.58,4,2023-12-28 00:45:00,1475,Leicester,6406.32,2023,52,Thursday,2023-12
269,109,Tablet,Accessories,1648.44,2,2023-11-06 18:38:00,1981,Birmingham,3296.88,2023,45,Monday,2023-11
270,108,Keyboard,Electronics,1766.53,7,2023-10-26 15:32:00,1674,Leeds,12365.71,2023,43,Thursday,2023-10
271,106,Keyboard,Electronics,1856.06,5,2023-08-24 23:59:00,1619,Birmingham,9280.3,2023,34,Thursday,2023-08
272,108,Camera,Accessories,83.56,2,2023-05-24 08:55:00,1200,Leeds,167.12,2023,21,Wednesday,2023-05
273,109,Smartphone,Appliances,485.65,6,2023-06-25 18:59:00,1190,Liverpool,2913.8999999999996,2023,25,Sunday,2023-06
274,104,Monitor,Electronics,84.03,2,2023-09-16 20:13:00,1550,Leicester,168.06,2023,37,Saturday,2023-09
275,107,Mouse,Accessories,1607.21,5,2023-08-22 04:58:00,1549,Leeds,8036.05,2023,34,Tuesday,2023-08
276,104,Keyboard,Electronics,746.81,4,2023-11-20 08:14:00,1423,Nottingham,2987.24,2023,47,Monday,2023-11
277,103,Laptop,Accessories,77.25,5,2023-12-25 14:53:00,1274,Leicester,386.25,2023,52,Monday,2023-12
278,109,Camera,Electronics,1763.18,3,2023-01-21 04:45:00,1507,Birmingham,5289.54,2023,3,Saturday,2023-01
279,101,Printer,Electronics,1680.33,5,2023-10-23 13:11:00,1375,Leeds,8401.65,2023,43,Monday,2023-10
280,109,Printer,Appliances,622.57,8,2023-12-21 10:26:00,1067,Nottingham,4980.56,2023,51,Thursday,2023-12
281,101,Laptop,Appliances,1727.18,6,2023-02-22 10:53:00,1575,Manchester,10363.08,2023,8,Wednesday,2023-02
282,104,Tablet,Appliances,1173.58,9,2023-11-25 12:47:00,1683,London,10562.22,2023,47,Saturday,2023-11
283,106,Headphones,Electronics,1484.12,2,2023-03-31 05:55:00,1818,Bristol,2968.24,2023,13,Friday,2023-03
284,104,Smartphone,Electronics,1215.71,4,2023-10-31 16:11:00,1578,Bristol,4862.84,2023,44,Tuesday,2023-10
285,106,Smartphone,Accessories,527.76,5,2023-07-31 18:14:00,1664,Manchester,2638.8,2023,31,Monday,2023-07
286,101,Printer,Electronics,734.44,4,2023-09-18 09:06:00,1620,London,2937.76,2023,38,Monday,2023-09
287,106,Keyboard,Accessories,1248.8,2,2023-05-22 01:36:00,1880,Nottingham,2497.6,2023,21,Monday,2023-05
288,105,Keyboard,Accessories,89.07,1,2023-10-13 04:20:00,1617,Bristol,89.07,2023,41,Friday,2023-10
289,105,Laptop,Appliances,1845.67,5,2023-07-25 21:27:00,1934,Sheffield,9228.35,2023,30,Tuesday,2023-07
290,103,Keyboard,Appliances,1749.83,3,2023-11-26 13:46:00,1331,Nottingham,5249.49,2023,47,Sunday,2023-11
291,107,Tablet,Electronics,1855.96,1,2023-06-29 04:44:00,1858,Sheffield,1855.96,2023,26,Thursday,2023-06
292,104,Mouse,Accessories,1488.28,6,2023-04-05 03:12:00,1961,Leeds,8929.68,2023,14,Wednesday,2023-04
293,108,Monitor,Electronics,776.59,3,2023-01-08 21:31:00,1736,Oxford,2329.77,2023,1,Sunday,2023-01
294,109,Mouse,Appliances,672.12,4,2023-08-21 03:29:00,1842,Oxford,2688.48,2023,34,Monday,2023-08
295,102,Smartphone,Appliances,977.64,5,2023-02-13 14:28:00,1911,Nottingham,4888.2,2023,7,Monday,2023-02
296,103,Keyboard,Appliances,1675.66,2,2023-03-08 02:35:00,1812,Oxford,3351.32,2023,10,Wednesday,2023-03
297,109,Smartphone,Electronics,1878.19,4,2023-08-06 16:07:00,1437,Manchester,7512.76,2023,31,Sunday,2023-08
298,105,Smartphone,Accessories,785.09,2,2023-06-11 06:16:00,1029,Manchester,1570.18,2023,23,Sunday,2023-06
299,109,Smartphone,Electronics,776.9,7,2023-02-27 15:19:00,1919,Sheffield,5438.3,2023,9,Monday,2023-02
300,105,Headphones,Electronics,998.58,5,2023-02-18 06:43:00,1192,Leeds,4992.900000000001,2023,7,Saturday,2023-02
301,101,Keyboard,Accessories,693.94,7,2023-05-05 12:10:00,1575,Liverpool,4857.58,2023,18,Friday,2023-05
302,101,Monitor,Electronics,1108.17,4,2023-12-19 20:05:00,1876,Manchester,4432.68,2023,51,Tuesday,2023-12
303,103,Mouse,Accessories,935.1,6,2023-10-27 10:02:00,1826,Liverpool,5610.6,2023,43,Friday,2023-10
304,105,Laptop,Appliances,616.42,5,2023-04-17 20:04:00,1645,Leeds,3082.1,2023,16,Monday,2023-04
305,101,Smartphone,Electronics,1998.85,5,2023-08-20 22:59:00,1164,Leicester,9994.25,2023,33,Sunday,2023-08
306,107,Laptop,Appliances,1121.0,3,2023-08-31 20:20:00,1553,Manchester,3363.0,2023,35,Thursday,2023-08
307,107,Monitor,Appliances,517.19,4,2023-11-21 23:23:00,1384,Nottingham,2068.76,2023,47,Tuesday,2023-11
308,104,Laptop,Electronics,1929.56,4,2023-11-15 06:09:00,1272,Birmingham,7718.24,2023,46,Wednesday,2023-11
309,105,Headphones,Electronics,1784.78,8,2023-11-11 01:58:00,1656,Liverpool,14278.24,2023,45,Saturday,2023-11
310,102,Smartphone,Electronics,1065.37,7,2023-04-03 07:32:00,1558,Bristol,7457.589999999999,2023,14,Monday,2023-04
311,106,Keyboard,Appliances,286.79,5,2023-04-23 03:21:00,1146,Oxford,1433.95,2023,16,Sunday,2023-04
312,106,Camera,Accessories,1959.1,4,2023-03-08 12:31:00,1227,Bristol,7836.4,2023,10,Wednesday,2023-03
313,109,Laptop,Accessories,1061.05,9,2023-04-11 13:03:00,1464,Birmingham,9549.449999999999,2023,15,Tuesday,2023-04
314,103,Monitor,Appliances,1783.13,2,2023-10-16 04:59:00,1364,Birmingham,3566.26,2023,42,Monday,2023-10
315,101,Headphones,Appliances,400.65,4,2023-05-15 19:12:00,1574,Bristol,1602.6,2023,20,Monday,2023-05
316,107,Mouse,Accessories,502.25,7,2023-10-19 06:54:00,1348,Bristol,3515.75,2023,42,Thursday,2023-10
317,102,Printer,Appliances,1478.9,4,2023-08-07 01:35:00,1695,Leicester,5915.6,2023,32,Monday,2023-08
318,101,Headphones,Appliances,1668.96,3,2023-07-09 20:07:00,1541,Sheffield,5006.88,2023,27,Sunday,2023-07
319,108,Headphones,Electronics,105.74,3,2023-06-01 08:28:00,1187,Leicester,317.21999999999997,2023,22,Thursday,2023-06
320,108,Camera,Electronics,1590.07,5,2023-08-24 07:13:00,1801,Leeds,7950.349999999999,2023,34,Thursday,2023-08
321,102,Laptop,Appliances,790.22,3,2023-01-08 14:07:00,1357,Manchester,2370.66,2023,1,Sunday,2023-01
322,106,Mouse,Accessories,172.2,4,2023-09-02 22:17:00,1473,Nottingham,688.8,2023,35,Saturday,2023-09
323,108,Camera,Appliances,588.49,6,2023-03-28 12:13:00,1629,Sheffield,3530.94,2023,13,Tuesday,2023-03
324,105,Tablet,Appliances,936.95,3,2023-10-12 09:28:00,1052,Birmingham,2810.8500000000004,2023,41,Thursday,2023-10
325,104,Headphones,Accessories,1253.56,5,2023-09-25 05:13:00,1563,Leeds,6267.799999999999,2023,39,Monday,2023-09
326,104,Tablet,Appliances,1336.19,7,2023-09-13 08:43:00,1021,Leeds,9353.33,2023,37,Wednesday,2023-09
327,102,Mouse,Accessories,311.23,4,2023-10-10 01:33:00,1638,Leicester,1244.92,2023,41,Tuesday,2023-10
328,102,Smartphone,Accessories,1474.91,1,2023-08-12 05:52:00,1208,Sheffield,1474.91,2023,32,Saturday,2023-08
329,109,Keyboard,Appliances,1170.99,5,2023-11-19 17:48:00,1658,Leicester,5854.95,2023,46,Sunday,2023-11
330,102,Laptop,Electronics,1657.05,4,2023-12-07 20:03:00,1082,London,6628.2,2023,49,Thursday,2023-12
331,101,Printer,Appliances,800.55,3,2023-06-15 19:18:00,1905,Sheffield,2401.6499999999996,2023,24,Thursday,2023-06
332,101,Monitor,Appliances,543.03,5,2023-12-22 17:11:00,1792,Leicester,2715.1499999999996,2023,51,Friday,2023-12
333,107,Printer,Appliances,235.07,4,2023-04-17 19:17:00,1302,Manchester,940.28,2023,16,Monday,2023-04
334,107,Printer,Electronics,1310.72,5,2023-11-22 09:15:00,1209,Liverpool,6553.6,2023,47,Wednesday,2023-11
335,106,Headphones,Accessories,1705.65,6,2023-12-07 00:26:00,1992,Leeds,10233.900000000001,2023,49,Thursday,2023-12
336,104,Mouse,Appliances,1376.75,2,2023-03-27 07:18:00,1027,Bristol,2753.5,2023,13,Monday,2023-03
337,105,Laptop,Electronics,1283.17,3,2023-08-22 23:47:00,1312,London,3849.51,2023,34,Tuesday,2023-08
338,105,Tablet,Accessories,241.18,6,2023-02-13 21:47:00,1791,Manchester,1447.08,2023,7,Monday,2023-02
339,106,Monitor,Electronics,56.08,4,2023-06-29 12:43:00,1170,Leicester,224.32,2023,26,Thursday,2023-06
340,101,Monitor,Appliances,1931.4,1,2023-06-05 16:21:00,1155,London,1931.4,2023,23,Monday,2023-06
341,105,Smartphone,Appliances,1102.25,6,2023-09-27 01:21:00,1991,Liverpool,6613.5,2023,39,Wednesday,2023-09
342,104,Printer,Accessories,713.43,6,2023-12-21 23:50:00,1011,Liverpool,4280.58,2023,51,Thursday,2023-12
343,108,Headphones,Electronics,1361.63,5,2023-11-03 18:48:00,1213,Leeds,6808.150000000001,2023,44,Friday,2023-11
344,102,Camera,Accessories,1838.77,5,2023-03-06 22:09:00,1515,Oxford,9193.85,2023,10,Monday,2023-03
345,106,Printer,Electronics,1928.95,9,2023-06-29 05:14:00,1570,Oxford,17360.55,2023,26,Thursday,2023-06
346,109,Laptop,Appliances,393.1,5,2023-10-24 08:09:00,1460,Liverpool,1965.5,2023,43,Tuesday,2023-10
347,101,Monitor,Accessories,1107.23,5,2023-05-17 21:36:00,1215,Bristol,5536.15,2023,20,Wednesday,2023-05
348,102,Keyboard,Accessories,987.66,2,2023-06-24 11:41:00,1004,Leeds,1975.32,2023,25,Saturday,2023-06
349,105,Tablet,Accessories,1262.58,1,2023-12-11 08:44:00,1293,Bristol,1262.58,2023,50,Monday,2023-12
350,103,Smartphone,Electronics,1533.64,5,2023-11-01 07:10:00,1519,London,7668.200000000001,2023,44,Wednesday,2023-11
351,104,Laptop,Appliances,305.67,1,2023-01-21 04:08:00,1089,Leicester,305.67,2023,3,Saturday,2023-01
352,107,Camera,Accessories,451.99,6,2023-06-14 18:42:00,1885,Manchester,2711.94,2023,24,Wednesday,2023-06
353,108,Monitor,Appliances,1901.91,5,2023-05-31 15:24:00,1605,London,9509.550000000001,2023,22,Wednesday,2023-05
354,109,Tablet,Accessories,953.39,5,2023-12-14 13:57:00,1547,Liverpool,4766.95,2023,50,Thursday,2023-12
355,108,Smartphone,Electronics,770.42,4,2023-04-16 10:14:00,1154,Leicester,3081.68,2023,15,Sunday,2023-04
356,104,Printer,Accessories,849.73,5,2023-10-10 02:33:00,1759,Sheffield,4248.65,2023,41,Tuesday,2023-10
357,103,Laptop,Electronics,1931.46,2,2023-12-09 06:28:00,1358,Oxford,3862.92,2023,49,Saturday,2023-12
358,104,Tablet,Appliances,748.01,1,2023-03-16 12:51:00,1081,Leeds,748.01,2023,11,Thursday,2023-03
359,101,Smartphone,Accessories,1765.88,3,2023-03-05 22:08:00,1748,Leicester,5297.64,2023,9,Sunday,2023-03
360,108,Laptop,Electronics,1917.43,6,2023-09-29 04:10:00,1098,Oxford,11504.58,2023,39,Friday,2023-09
361,105,Monitor,Appliances,1622.6,6,2023-07-07 23:16:00,1873,Leeds,9735.599999999999,2023,27,Friday,2023-07
362,108,Printer,Appliances,975.45,4,2023-07-16 22:04:00,1111,Sheffield,3901.8,2023,28,Sunday,2023-07
363,105,Keyboard,Appliances,86.12,2,2023-11-01 20:02:00,1366,Nottingham,172.24,2023,44,Wednesday,2023-11
364,108,Headphones,Accessories,1582.0,3,2023-02-13 20:33:00,1003,Birmingham,4746.0,2023,7,Monday,2023-02
365,109,Printer,Electronics,1037.18,4,2023-07-28 06:28:00,1760,Bristol,4148.72,2023,30,Friday,2023-07
366,107,Camera,Accessories,753.56,6,2023-12-27 19:03:00,1084,Leeds,4521.36,2023,52,Wednesday,2023-12
367,107,Mouse,Accessories,452.48,6,2023-04-20 23:16:00,1701,Liverpool,2714.88,2023,16,Thursday,2023-04
368,106,Monitor,Appliances,1476.32,2,2023-12-02 13:28:00,1527,Nottingham,2952.64,2023,48,Saturday,2023-12
369,102,Printer,Electronics,1536.21,4,2023-07-09 11:58:00,1650,Oxford,6144.84,2023,27,Sunday,2023-07
370,109,Tablet,Electronics,960.63,2,2023-08-26 09:02:00,1101,London,1921.26,2023,34,Saturday,2023-08
371,102,Headphones,Appliances,1038.35,6,2023-12-06 18:15:00,1095,Sheffield,6230.099999999999,2023,49,Wednesday,2023-12
372,107,Printer,Electronics,973.53,4,2023-02-16 07:02:00,1417,Leicester,3894.12,2023,7,Thursday,2023-02
373,107,Keyboard,Electronics,400.29,5,2023-01-19 07:55:00,1962,Oxford,2001.45,2023,3,Thursday,2023-01
374,104,Mouse,Electronics,352.62,6,2023-07-26 02:23:00,1850,Leeds,2115.7200000000003,2023,30,Wednesday,2023-07
375,104,Headphones,Appliances,274.2,7,2023-11-02 09:10:00,1924,Birmingham,1919.3999999999999,2023,44,Thursday,2023-11
376,106,Headphones,Electronics,1423.13,5,2023-09-16 20:47:00,1239,Birmingham,7115.650000000001,2023,37,Saturday,2023-09
377,107,Mouse,Accessories,1853.8,5,2023-03-29 13:15:00,1882,Leicester,9269.0,2023,13,Wednesday,2023-03
378,107,Laptop,Accessories,1557.57,5,2023-12-20 03:51:00,1783,Sheffield,7787.849999999999,2023,51,Wednesday,2023-12
379,105,Tablet,Appliances,1725.56,4,2023-04-02 14:24:00,1139,London,6902.24,2023,13,Sunday,2023-04
380,105,Smartphone,Appliances,1858.29,5,2023-06-13 23:39:00,1032,Manchester,9291.45,2023,24,Tuesday,2023-06
381,104,Keyboard,Electronics,893.14,4,2023-10-07 00:22:00,1083,Bristol,3572.56,2023,40,Saturday,2023-10
382,106,Headphones,Electronics,1415.8,4,2023-12-28 07:30:00,1791,Manchester,5663.2,2023,52,Thursday,2023-12
383,101,Mouse,Accessories,1961.84,4,2023-06-09 22:17:00,1569,Liverpool,7847.36,2023,23,Friday,2023-06
384,104,Printer,Electronics,1969.2,4,2023-12-19 13:21:00,1730,London,7876.8,2023,51,Tuesday,2023-12
385,108,Smartphone,Accessories,788.24,4,2023-09-12 17:21:00,1153,Sheffield,3152.96,2023,37,Tuesday,2023-09
386,104,Printer,Accessories,165.1,2,2023-01-22 23:49:00,1147,Birmingham,330.2,2023,3,Sunday,2023-01
387,109,Monitor,Appliances,1273.46,7,2023-07-02 01:25:00,1507,Manchester,8914.220000000001,2023,26,Sunday,2023-07
388,105,Smartphone,Appliances,1812.37,7,2023-11-26 00:08:00,1559,Liverpool,12686.59,2023,47,Sunday,2023-11
389,101,Monitor,Appliances,424.9,7,2023-05-16 05:04:00,1816,Leicester,2974.2999999999997,2023,20,Tuesday,2023-05
390,109,Smartphone,Accessories,953.21,7,2023-11-24 04:35:00,1656,Oxford,6672.47,2023,47,Friday,2023-11
391,104,Printer,Appliances,36.23,5,2023-06-30 16:40:00,1921,Birmingham,181.14999999999998,2023,26,Friday,2023-06
392,102,Monitor,Electronics,1200.57,4,2023-03-05 19:36:00,1679,Sheffield,4802.28,2023,9,Sunday,2023-03
393,102,Headphones,Appliances,430.2,3,2023-06-12 16:20:00,1060,Manchester,1290.6,2023,24,Monday,2023-06
394,102,Camera,Accessories,1486.51,3,2023-03-02 11:06:00,1337,Bristol,4459.53,2023,9,Thursday,2023-03
395,106,Keyboard,Appliances,778.4,6,2023-09-10 04:41:00,1887,Nottingham,4670.4,2023,36,Sunday,2023-09
396,106,Printer,Appliances,153.54,3,2023-12-02 11:36:00,1368,London,460.62,2023,48,Saturday,2023-12
397,106,Headphones,Accessories,1822.63,4,2023-12-26 05:00:00,1251,Liverpool,7290.52,2023,52,Tuesday,2023-12
398,106,Printer,Electronics,1559.62,7,2023-08-28 11:26:00,1771,Bristol,10917.34,2023,35,Monday,2023-08
399,107,Laptop,Accessories,970.15,6,2023-04-07 14:08:00,1933,Manchester,5820.9,2023,14,Friday,2023-04
400,105,Keyboard,Accessories,864.55,4,2023-07-12 00:36:00,1859,Liverpool,3458.2,2023,28,Wednesday,2023-07
401,108,Camera,Electronics,1531.67,4,2023-01-03 00:27:00,1276,Oxford,6126.68,2023,1,Tuesday,2023-01
402,101,Camera,Electronics,1708.58,7,2023-09-04 05:07:00,1880,Liverpool,11960.06,2023,36,Monday,2023-09
403,106,Tablet,Accessories,1732.64,4,2023-12-10 13:12:00,1086,London,6930.56,2023,49,Sunday,2023-12
404,106,Printer,Electronics,699.99,7,2023-01-06 08:08:00,1238,Liverpool,4899.93,2023,1,Friday,2023-01
405,107,Headphones,Electronics,852.47,4,2023-01-05 08:00:00,1449,Liverpool,3409.88,2023,1,Thursday,2023-01
406,101,Keyboard,Accessories,1472.35,1,2023-11-25 03:17:00,1234,Oxford,1472.35,2023,47,Saturday,2023-11
407,109,Camera,Appliances,1698.86,7,2023-01-21 21:05:00,1558,Bristol,11892.019999999999,2023,3,Saturday,2023-01
408,109,Keyboard,Accessories,540.81,8,2023-09-25 13:43:00,1480,Birmingham,4326.48,2023,39,Monday,2023-09
409,106,Keyboard,Accessories,1352.35,3,2023-10-05 11:14:00,1092,London,4057.0499999999997,2023,40,Thursday,2023-10
410,108,Keyboard,Appliances,1044.87,6,2023-03-01 06:07:00,1268,Liverpool,6269.219999999999,2023,9,Wednesday,2023-03
411,105,Printer,Accessories,1561.75,6,2023-12-30 13:00:00,1667,Leicester,9370.5,2023,52,Saturday,2023-12
412,106,Printer,Appliances,1116.92,7,2023-10-24 16:08:00,1363,Birmingham,7818.4400000000005,2023,43,Tuesday,2023-10
413,103,Tablet,Accessories,587.16,7,2023-03-24 22:16:00,1541,Leicester,4110.12,2023,12,Friday,2023-03
414,102,Headphones,Accessories,1675.73,5,2023-11-06 12:15:00,1517,Leicester,8378.65,2023,45,Monday,2023-11
415,102,Smartphone,Appliances,1543.19,5,2023-04-28 04:17:00,1531,Oxford,7715.950000000001,2023,17,Friday,2023-04
416,107,Monitor,Appliances,637.54,5,2023-02-01 19:35:00,1571,Leeds,3187.7,2023,5,Wednesday,2023-02
417,101,Printer,Appliances,108.09,4,2023-07-25 22:09:00,1123,Manchester,432.36,2023,30,Tuesday,2023-07
418,104,Headphones,Electronics,1557.67,6,2023-06-20 17:44:00,1249,Oxford,9346.02,2023,25,Tuesday,2023-06
419,103,Camera,Electronics,1607.76,5,2023-02-14 22:12:00,1894,Bristol,8038.8,2023,7,Tuesday,2023-02
420,104,Tablet,Electronics,1566.39,7,2023-06-22 10:12:00,1469,Oxford,10964.730000000001,2023,25,Thursday,2023-06
421,109,Headphones,Electronics,622.33,3,2023-11-13 23:38:00,1954,Manchester,1866.9900000000002,2023,46,Monday,2023-11
422,101,Mouse,Accessories,896.33,8,2023-07-17 17:03:00,1395,Birmingham,7170.64,2023,29,Monday,2023-07
423,103,Smartphone,Appliances,1673.5,3,2023-05-25 11:52:00,1221,London,5020.5,2023,21,Thursday,2023-05
424,104,Camera,Accessories,1101.65,6,2023-07-02 02:17:00,1585,Sheffield,6609.900000000001,2023,26,Sunday,2023-07
425,104,Tablet,Electronics,1608.16,5,2023-09-18 17:43:00,1539,Nottingham,8040.8,2023,38,Monday,2023-09
426,103,Tablet,Accessories,79.71,4,2023-04-17 00:36:00,1689,Bristol,318.84,2023,16,Monday,2023-04
427,106,Mouse,Accessories,843.4,8,2023-07-11 03:35:00,1263,London,6747.2,2023,28,Tuesday,2023-07
428,103,Laptop,Appliances,1111.59,5,2023-12-05 11:15:00,1654,London,5557.95,2023,49,Tuesday,2023-12
429,105,Laptop,Accessories,1998.43,4,2023-03-22 01:49:00,1165,Nottingham,7993.72,2023,12,Wednesday,2023-03
430,107,Laptop,Appliances,1287.93,7,2023-12-24 09:51:00,1207,Liverpool,9015.51,2023,51,Sunday,2023-12
431,102,Printer,Appliances,1746.63,5,2023-10-07 06:26:00,1854,Nottingham,8733.150000000001,2023,40,Saturday,2023-10
432,105,Tablet,Appliances,760.77,5,2023-12-22 00:11:00,1660,Manchester,3803.85,2023,51,Friday,2023-12
433,102,Camera,Accessories,1345.78,6,2023-07-24 00:12:00,1721,Nottingham,8074.68,2023,30,Monday,2023-07
434,107,Printer,Appliances,1821.86,8,2023-12-11 09:56:00,1510,Leicester,14574.88,2023,50,Monday,2023-12
435,108,Smartphone,Accessories,1275.0,5,2023-01-28 15:44:00,1753,London,6375.0,2023,4,Saturday,2023-01
436,102,Keyboard,Appliances,1622.57,2,2023-11-01 10:11:00,1058,Nottingham,3245.14,2023,44,Wednesday,2023-11
437,102,Tablet,Electronics,1683.75,3,2023-04-06 03:25:00,1741,Manchester,5051.25,2023,14,Thursday,2023-04
438,108,Smartphone,Electronics,1859.53,11,2023-07-19 13:43:00,1295,Oxford,20454.829999999998,2023,29,Wednesday,2023-07
439,108,Tablet,Appliances,189.44,2,2023-12-03 19:22:00,1087,Leicester,378.88,2023,48,Sunday,2023-12
440,107,Printer,Appliances,1900.79,6,2023-05-29 17:36:00,1606,Liverpool,11404.74,2023,22,Monday,2023-05
441,102,Mouse,Appliances,141.18,5,2023-12-23 09:33:00,1363,Oxford,705.9000000000001,2023,51,Saturday,2023-12
442,108,Monitor,Appliances,472.68,5,2023-01-23 19:01:00,1484,Leeds,2363.4,2023,4,Monday,2023-01
443,107,Headphones,Appliances,1997.17,4,2023-05-25 04:23:00,1109,Nottingham,7988.68,2023,21,Thursday,2023-05
444,101,Monitor,Electronics,433.2,5,2023-12-11 16:54:00,1012,Leeds,2166.0,2023,50,Monday,2023-12
445,105,Smartphone,Accessories,450.3,4,2023-04-04 20:45:00,1423,Nottingham,1801.2,2023,14,Tuesday,2023-04
446,107,Keyboard,Electronics,1227.1,3,2023-05-04 19:57:00,1246,Oxford,3681.2999999999997,2023,18,Thursday,2023-05
447,102,Laptop,Electronics,1575.29,2,2023-07-25 18:39:00,1398,Oxford,3150.58,2023,30,Tuesday,2023-07
448,101,Printer,Accessories,643.91,1,2023-03-02 16:54:00,1730,Liverpool,643.91,2023,9,Thursday,2023-03
